start_time,midi,duration,white_key_index,is_black
0.0,67,0.5,27,0
0.5,67,0.5,27,0
1.0,69,1.0,28,0
2.0,67,1.0,27,0
3.0,72,1.0,30,0
4.0,71,2.0,29,0
6.0,67,0.5,27,0
6.5,67,0.5,27,0
7.0,69,1.0,28,0
8.0,67,1.0,27,0
9.0,74,1.0,31,0
10.0,72,2.0,30,0
12.0,67,0.5,27,0
12.5,67,0.5,27,0
13.0,79,1.0,34,0
14.0,76,1.0,32,0
15.0,72,1.0,30,0
16.0,71,1.0,29,0
17.0,69,1.0,28,0
18.0,77,0.5,33,0
18.5,77,0.5,33,0
19.0,76,1.0,32,0
20.0,72,1.0,30,0
21.0,74,1.0,31,0
22.0,72,3.0,30,0
